840bbb9a-59be-5b8a-4801-6979b3c625ea	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
ad2ddaf7-2b04-cd99-e3f4-69839d0c709b	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
16fb3894-001e-6c69-402d-69e22f678c74	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
ceadfd55-026a-79f8-8ed7-69f0e8851434	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
be857a59-3b46-e660-eda6-69257e21e6e5	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; единственная ЛВШ-группа ученика	ЛВШ 2026
a77b0424-b0f9-cb1d-c129-6977630789cc	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
4805187f-0ffd-eca4-b678-69eb59e4566e	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1 (мат.кап)
11a9d63b-766c-1df6-90f9-69da843da8a7	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
3e4e3403-3955-0198-67b8-69ff270b8f48	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
6773f057-026b-fcd9-6f8e-69a804bf7cbe	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	Часть ЛВШ ФОТОН
1ab304d8-5558-981d-1380-69d3a5ca24c7	5f4805c0-9ed5-bd34-4a26-691856da3f13	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН + единственная ФОТОН-группа ученика	Часть ЛВШ ФОТОН
149d048a-acdc-de6d-715c-69a802bc8165	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ ФОТОН 1
70c5d036-6794-a938-73e6-6a1430bc7597	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
61fd1603-e834-f837-dc43-69d3a61d5800	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 1)
defcf441-9b8f-4a9f-8767-69ff1dc1ed9b	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	ЛВШ-26 ФОТОН 1 (часть 2)
d4b7dd0a-203d-7d7b-8678-69eb601fb5bc	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
1790796e-f5cb-d7bd-aefb-6a0da6de5d5b	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
448304c0-422a-16c3-7f75-69ff233dc3d1	7d31929b-063c-0841-9c39-69185688a84c	OK: direction=in, сумма>0, филиал=Выездные, название содержит ЛВШ; название: ФОТОН 1	Оплата за абонемент ЛВШ-26 ФОТОН 1
